transaction_id,customer_id,device_id,ip,payment_instrument,address,amount,timestamp,label
txn-02609,customer-0746,device-0826,198.51.100.232,card-0652,address-1060,80.09,2025-01-08T21:44:00,normal
txn-00109,customer-0767,device-1261,198.51.100.146,card-0617,address-0832,52.85,2025-01-08T22:05:00,normal
txn-02794,customer-0946,device-0658,198.51.100.28,card-1431,address-0921,24.47,2025-01-08T22:07:00,normal
txn-00288,customer-0818,device-0226,198.51.100.170,card-1775,address-0053,65.52,2025-01-08T22:35:00,normal
txn-01585,customer-0245,device-1251,198.51.100.178,card-0078,address-1222,59.07,2025-01-08T22:39:00,normal
txn-01511,customer-0619,device-1212,198.51.100.190,card-0310,address-1350,21.28,2025-01-08T22:43:00,normal
txn-00829,customer-0835,device-0775,198.51.100.79,card-1504,address-1411,34.02,2025-01-08T23:31:00,normal
txn-00521,customer-0198,device-1252,198.51.100.220,card-1309,address-0831,15.1,2025-01-08T23:41:00,normal
txn-02048,customer-0579,device-0134,198.51.100.151,card-0263,address-1528,44.43,2025-01-08T23:43:00,normal
txn-02229,customer-0745,device-0527,198.51.100.98,card-0950,address-0627,13.29,2025-01-08T23:54:00,normal
txn-02100,customer-0023,device-0537,198.51.100.234,card-0208,address-0043,76.07,2025-01-09T00:19:00,normal
txn-01592,customer-0510,device-0328,198.51.100.172,card-0089,address-0111,8.0,2025-01-09T00:35:00,normal
txn-01750,customer-0034,device-1141,198.51.100.169,card-1763,address-1597,85.69,2025-01-09T01:11:00,normal
txn-01363,customer-0068,device-0900,198.51.100.222,card-1264,address-1004,48.31,2025-01-09T01:24:00,normal
txn-02039,customer-0397,device-0018,198.51.100.32,card-0948,address-0759,43.96,2025-01-09T01:32:00,normal
txn-00822,customer-0735,device-0663,198.51.100.16,card-0045,address-0303,111.73,2025-01-09T01:50:00,normal
txn-02183,customer-0367,device-0444,198.51.100.183,card-0071,address-1383,39.76,2025-01-09T02:21:00,normal
txn-01543,customer-0403,device-1322,198.51.100.126,card-0223,address-0295,131.61,2025-01-09T02:54:00,normal
txn-00549,customer-0122,device-1101,198.51.100.101,card-1084,address-0261,56.9,2025-01-09T02:56:00,normal
txn-02628,customer-0926,device-1351,198.51.100.146,card-1293,address-1243,70.36,2025-01-09T03:09:00,normal
txn-01135,customer-0495,device-0759,198.51.100.144,card-1137,address-0991,38.14,2025-01-09T03:12:00,normal
txn-01377,customer-0026,device-0930,198.51.100.152,card-1460,address-0414,28.94,2025-01-09T03:22:00,normal
txn-01281,customer-0971,device-1144,198.51.100.192,card-1144,address-0851,48.75,2025-01-09T03:24:00,normal
txn-01450,customer-0402,device-1221,198.51.100.229,card-1214,address-1290,45.32,2025-01-09T03:29:00,normal
txn-01743,customer-0996,device-0784,198.51.100.155,card-1392,address-0670,46.78,2025-01-09T03:37:00,normal
txn-01848,customer-0595,device-0534,198.51.100.44,card-1032,address-1010,25.46,2025-01-09T03:55:00,normal
txn-01184,customer-0462,device-1171,198.51.100.34,card-1180,address-1405,16.11,2025-01-09T04:29:00,normal
txn-02338,customer-0712,device-0011,198.51.100.143,card-0916,address-0644,46.17,2025-01-09T04:32:00,normal
txn-02945,customer-0673,device-0615,198.51.100.216,card-0475,address-0599,55.18,2025-01-09T04:40:00,normal
txn-01284,customer-0812,device-1127,198.51.100.103,card-1034,address-0692,83.25,2025-01-09T05:02:00,normal
txn-02623,customer-0269,device-0191,198.51.100.20,card-1013,address-0741,47.2,2025-01-09T05:17:00,normal
txn-00969,customer-0449,device-1252,198.51.100.98,card-1596,address-0735,43.55,2025-01-09T05:59:00,normal
txn-02487,customer-0615,device-1392,198.51.100.109,card-0308,address-1367,34.76,2025-01-09T06:05:00,normal
txn-02494,customer-0131,device-0789,198.51.100.91,card-0654,address-1013,114.25,2025-01-09T06:39:00,normal
txn-00832,customer-0034,device-1234,198.51.100.82,card-1657,address-1253,24.6,2025-01-09T06:52:00,normal
txn-02008,customer-0148,device-0524,198.51.100.197,card-0184,address-0316,26.28,2025-01-09T07:31:00,normal
txn-01174,customer-0503,device-1047,198.51.100.72,card-0815,address-0455,42.92,2025-01-09T07:44:00,normal
txn-00918,customer-0782,device-1393,198.51.100.231,card-0688,address-1341,50.47,2025-01-09T07:57:00,normal
txn-01857,customer-0236,device-0074,198.51.100.121,card-0533,address-0335,110.51,2025-01-09T08:02:00,normal
txn-00055,customer-0433,device-0571,198.51.100.119,card-0512,address-0155,87.37,2025-01-09T08:25:00,normal
txn-00566,customer-0386,device-1102,198.51.100.122,card-0494,address-0462,34.29,2025-01-09T08:50:00,normal
txn-01537,customer-0713,device-0519,198.51.100.76,card-0957,address-1353,62.42,2025-01-09T09:15:00,normal
txn-01654,customer-0379,device-0421,198.51.100.144,card-1449,address-0072,35.53,2025-01-09T09:31:00,normal
txn-00856,customer-0397,device-0760,198.51.100.227,card-0782,address-0757,30.85,2025-01-09T09:56:00,normal
txn-00176,customer-0707,device-0393,198.51.100.56,card-1513,address-0992,76.53,2025-01-09T10:13:00,normal
txn-02648,customer-0810,device-0733,198.51.100.63,card-0149,address-0441,17.93,2025-01-09T11:04:00,normal
txn-01233,customer-0023,device-0210,198.51.100.73,card-0552,address-0257,42.21,2025-01-09T11:05:00,normal
txn-01028,customer-0077,device-0356,198.51.100.189,card-1053,address-0245,48.33,2025-01-09T12:13:00,normal
txn-02939,customer-0834,device-1018,198.51.100.73,card-0270,address-0407,15.4,2025-01-09T12:22:00,normal
txn-00995,customer-0201,device-0248,198.51.100.239,card-1746,address-0805,23.31,2025-01-09T12:50:00,normal
txn-02138,customer-0867,device-0879,198.51.100.198,card-1430,address-0856,122.35,2025-01-09T13:10:00,normal
txn-00818,customer-0577,device-1009,198.51.100.139,card-0633,address-0360,79.7,2025-01-09T13:36:00,normal
txn-00354,customer-0668,device-0659,198.51.100.155,card-0975,address-1027,40.29,2025-01-09T13:36:00,normal
txn-00553,customer-0283,device-0232,198.51.100.9,card-1658,address-1353,95.49,2025-01-09T13:52:00,normal
txn-02246,customer-0932,device-0867,198.51.100.43,card-1700,address-0875,47.84,2025-01-09T14:14:00,normal
txn-01643,customer-0299,device-0129,198.51.100.6,card-1786,address-0476,42.45,2025-01-09T14:30:00,normal
txn-02232,customer-0159,device-0009,198.51.100.4,card-1765,address-1026,74.73,2025-01-09T15:07:00,normal
txn-02105,customer-0814,device-0393,198.51.100.137,card-0775,address-1423,20.63,2025-01-09T15:08:00,normal
txn-00062,customer-0159,device-0608,198.51.100.56,card-0120,address-1187,39.62,2025-01-09T15:25:00,normal
txn-00913,customer-0836,device-0703,198.51.100.186,card-1461,address-0456,52.57,2025-01-09T15:26:00,normal
txn-00571,customer-0850,device-0106,198.51.100.69,card-0773,address-1380,45.24,2025-01-09T16:03:00,normal
txn-00054,customer-0255,device-0390,198.51.100.138,card-0919,address-0288,66.53,2025-01-09T17:16:00,normal
txn-00108,customer-0131,device-0862,198.51.100.171,card-0777,address-1388,50.07,2025-01-09T17:32:00,normal
txn-02190,customer-0841,device-1393,198.51.100.172,card-0130,address-0452,65.53,2025-01-09T17:52:00,normal
txn-01999,customer-0088,device-1268,198.51.100.139,card-1182,address-1552,40.21,2025-01-09T18:10:00,normal
txn-02076,customer-0602,device-0222,198.51.100.27,card-0026,address-1219,36.4,2025-01-09T18:14:00,normal
txn-01973,customer-0597,device-0740,198.51.100.117,card-0201,address-0301,68.47,2025-01-09T18:19:00,normal
txn-00889,customer-0178,device-0412,198.51.100.215,card-0119,address-0511,65.62,2025-01-09T18:32:00,normal
txn-00518,customer-0280,device-0231,198.51.100.85,card-0333,address-1498,23.68,2025-01-09T18:36:00,normal
txn-02040,customer-0959,device-0911,198.51.100.3,card-0454,address-1522,14.16,2025-01-09T18:47:00,normal
txn-02638,customer-0945,device-0513,198.51.100.45,card-0406,address-1408,82.42,2025-01-09T18:52:00,normal
txn-01560,customer-0037,device-0052,198.51.100.185,card-1215,address-0489,37.48,2025-01-09T18:54:00,normal
txn-01027,customer-0988,device-0603,198.51.100.115,card-0364,address-1399,45.82,2025-01-09T19:21:00,normal
txn-01073,customer-0072,device-0651,198.51.100.125,card-0923,address-0673,46.99,2025-01-09T19:21:00,normal
txn-02618,customer-0305,device-1097,198.51.100.216,card-0503,address-1488,47.15,2025-01-09T19:42:00,normal
txn-02723,customer-0092,device-0774,198.51.100.164,card-0222,address-0561,22.46,2025-01-09T19:43:00,normal
txn-00118,customer-0590,device-0787,198.51.100.127,card-0819,address-0500,20.91,2025-01-09T20:22:00,normal
txn-01148,customer-0293,device-0069,198.51.100.201,card-1228,address-1046,17.53,2025-01-09T20:42:00,normal
txn-01665,customer-0657,device-1195,198.51.100.135,card-0455,address-1572,103.86,2025-01-09T21:09:00,normal
txn-02938,customer-0690,device-0544,198.51.100.121,card-0311,address-0993,38.51,2025-01-09T21:43:00,normal
txn-01666,customer-0285,device-0047,198.51.100.22,card-1103,address-0913,44.04,2025-01-09T21:46:00,normal
txn-02128,customer-0342,device-1383,198.51.100.85,card-0513,address-0620,92.23,2025-01-09T22:47:00,normal
txn-00667,customer-0905,device-0921,198.51.100.152,card-0880,address-0797,37.87,2025-01-09T23:31:00,normal
txn-02396,customer-0504,device-0174,198.51.100.136,card-1054,address-0315,17.42,2025-01-09T23:46:00,normal
txn-01314,customer-0573,device-1000,198.51.100.102,card-1336,address-1171,64.24,2025-01-10T00:23:00,normal
txn-00795,customer-0134,device-0821,198.51.100.96,card-1406,address-1291,22.14,2025-01-10T00:24:00,normal
txn-00116,customer-0826,device-0302,198.51.100.7,card-0095,address-0502,54.38,2025-01-10T01:30:00,normal
txn-02744,customer-0568,device-0617,198.51.100.79,card-0176,address-0609,64.25,2025-01-10T01:55:00,normal
txn-01168,customer-0755,device-0481,198.51.100.189,card-0496,address-0544,64.49,2025-01-10T02:05:00,normal
txn-01600,customer-0891,device-0770,198.51.100.229,card-0452,address-0151,27.85,2025-01-10T02:24:00,normal
txn-02771,customer-0560,device-0976,198.51.100.123,card-0594,address-0593,39.1,2025-01-10T02:50:00,normal
txn-02257,customer-0191,device-0121,198.51.100.192,card-0375,address-1555,79.56,2025-01-10T03:28:00,normal
txn-02797,customer-0231,device-0332,198.51.100.112,card-1667,address-1083,64.88,2025-01-10T03:45:00,normal
txn-02087,customer-0656,device-0141,198.51.100.88,card-0388,address-1368,32.13,2025-01-10T03:49:00,normal
txn-02160,customer-0283,device-0016,198.51.100.37,card-0913,address-0132,64.23,2025-01-10T04:18:00,normal
txn-01147,customer-0011,device-1346,198.51.100.239,card-1647,address-1062,21.92,2025-01-10T04:19:00,normal
txn-02188,customer-0786,device-0512,198.51.100.96,card-0489,address-0410,37.59,2025-01-10T04:21:00,normal
txn-02013,customer-0054,device-0491,198.51.100.193,card-1223,address-1201,27.11,2025-01-10T05:14:00,normal
txn-00784,customer-0967,device-0279,198.51.100.200,card-1578,address-1198,66.48,2025-01-10T05:24:00,normal
txn-02159,customer-0602,device-1030,198.51.100.184,card-1403,address-0940,102.83,2025-01-10T05:42:00,normal
txn-02687,customer-0526,device-0820,198.51.100.49,card-0141,address-0570,60.64,2025-01-10T05:45:00,normal
txn-02927,customer-0379,device-0578,198.51.100.147,card-0874,address-1500,41.45,2025-01-10T05:53:00,normal
txn-01786,customer-0650,device-0845,198.51.100.69,card-1687,address-0588,17.33,2025-01-10T06:20:00,normal
txn-00216,customer-0053,device-0547,198.51.100.141,card-0269,address-0590,73.21,2025-01-10T06:20:00,normal
txn-02353,customer-0549,device-0145,198.51.100.162,card-1501,address-0552,69.71,2025-01-10T06:33:00,normal
txn-00490,customer-0708,device-0841,198.51.100.129,card-1588,address-1253,79.29,2025-01-10T06:42:00,normal
txn-01436,customer-0136,device-0075,198.51.100.118,card-0794,address-1462,53.71,2025-01-10T08:07:00,normal
txn-02958,customer-0549,device-1281,198.51.100.29,card-1257,address-1251,38.33,2025-01-10T09:13:00,normal
txn-01836,customer-0877,device-1229,198.51.100.56,card-1688,address-0580,56.54,2025-01-10T09:40:00,normal
txn-01346,customer-0135,device-1337,198.51.100.36,card-1190,address-1109,17.03,2025-01-10T09:50:00,normal
txn-00132,customer-0064,device-0861,198.51.100.100,card-1577,address-1197,46.74,2025-01-10T09:55:00,normal
txn-02924,customer-0099,device-1131,198.51.100.215,card-1042,address-1546,42.87,2025-01-10T09:55:00,normal
txn-00987,customer-0576,device-1341,198.51.100.172,card-0935,address-0699,118.77,2025-01-10T09:56:00,normal
txn-00696,customer-0834,device-0122,198.51.100.146,card-0719,address-1091,36.55,2025-01-10T10:02:00,normal
txn-00285,customer-0568,device-1201,198.51.100.56,card-1666,address-0478,178.84,2025-01-10T10:16:00,normal
txn-01925,customer-0637,device-0579,198.51.100.177,card-1535,address-0177,172.11,2025-01-10T10:19:00,normal
txn-02173,customer-0259,device-1037,198.51.100.12,card-0947,address-0055,36.31,2025-01-10T10:30:00,normal
txn-02803,customer-0853,device-1169,198.51.100.212,card-0971,address-1026,56.11,2025-01-10T10:37:00,normal
txn-00954,customer-0933,device-0985,198.51.100.85,card-0481,address-0006,114.26,2025-01-10T10:51:00,normal
txn-01424,customer-0020,device-1183,198.51.100.176,card-0680,address-0725,25.91,2025-01-10T11:28:00,normal
txn-02683,customer-0349,device-1210,198.51.100.195,card-1081,address-1053,36.08,2025-01-10T11:54:00,normal
txn-02991,customer-0707,device-1152,198.51.100.204,card-1001,address-1118,119.78,2025-01-10T12:31:00,normal
txn-00928,customer-0281,device-0346,198.51.100.148,card-1566,address-0325,57.12,2025-01-10T12:42:00,normal
txn-02251,customer-0767,device-0816,198.51.100.179,card-0631,address-0014,41.14,2025-01-10T12:51:00,normal
txn-01441,customer-0655,device-0658,198.51.100.52,card-0395,address-0587,68.78,2025-01-10T13:12:00,normal
txn-01403,customer-0538,device-0429,198.51.100.157,card-0120,address-0224,96.61,2025-01-10T13:12:00,normal
txn-02102,customer-0347,device-0625,198.51.100.117,card-0492,address-0758,24.87,2025-01-10T13:38:00,normal
txn-02626,customer-0079,device-0860,198.51.100.97,card-0643,address-1298,25.54,2025-01-10T13:41:00,normal
txn-02962,customer-0532,device-0742,198.51.100.138,card-0407,address-0322,30.1,2025-01-10T13:52:00,normal
txn-01179,customer-0691,device-0778,198.51.100.149,card-0207,address-0667,23.51,2025-01-10T14:11:00,normal
txn-02844,customer-0567,device-0252,198.51.100.96,card-1485,address-0291,20.92,2025-01-10T14:12:00,normal
txn-00454,customer-0667,device-1172,198.51.100.107,card-1266,address-1309,62.03,2025-01-10T14:15:00,normal
txn-02264,customer-0100,device-1070,198.51.100.203,card-0015,address-0770,22.28,2025-01-10T14:32:00,normal
txn-02528,customer-0067,device-1223,198.51.100.3,card-1550,address-0634,66.32,2025-01-10T15:27:00,normal
txn-02426,customer-0330,device-0585,198.51.100.121,card-0574,address-1243,62.44,2025-01-10T15:32:00,normal
txn-02653,customer-0617,device-1080,198.51.100.56,card-0211,address-1149,62.3,2025-01-10T15:45:00,normal
txn-02564,customer-0498,device-0976,198.51.100.30,card-0571,address-0931,52.77,2025-01-10T16:15:00,normal
txn-02390,customer-0272,device-0005,198.51.100.189,card-1293,address-1165,87.61,2025-01-10T16:43:00,normal
txn-01048,customer-0793,device-0869,198.51.100.214,card-0213,address-0422,16.04,2025-01-10T16:50:00,normal
txn-02651,customer-0337,device-0954,198.51.100.146,card-1629,address-0659,24.78,2025-01-10T17:29:00,normal
txn-01802,customer-0180,device-0563,198.51.100.113,card-0837,address-0521,42.97,2025-01-10T17:51:00,normal
txn-00369,customer-0974,device-0700,198.51.100.197,card-0996,address-0394,47.63,2025-01-10T17:57:00,normal
txn-02941,customer-0768,device-0007,198.51.100.112,card-0138,address-1005,85.44,2025-01-10T17:57:00,normal
txn-02953,customer-0520,device-0838,198.51.100.16,card-1152,address-1581,60.54,2025-01-10T18:57:00,normal
txn-02965,customer-0424,device-1133,198.51.100.188,card-0510,address-0028,98.99,2025-01-10T19:30:00,normal
txn-01672,customer-0090,device-0910,198.51.100.190,card-0852,address-0907,35.22,2025-01-10T19:35:00,normal
txn-02585,customer-0387,device-0713,198.51.100.54,card-0392,address-1392,91.17,2025-01-10T20:04:00,normal
txn-02184,customer-0546,device-0906,198.51.100.179,card-0098,address-1301,109.11,2025-01-10T20:06:00,normal
txn-02170,customer-0924,device-1011,198.51.100.106,card-1561,address-1133,60.53,2025-01-10T21:18:00,normal
txn-01008,customer-0648,device-0412,198.51.100.54,card-1279,address-1464,67.55,2025-01-10T21:23:00,normal
txn-02391,customer-0404,device-0625,198.51.100.238,card-1317,address-1056,13.46,2025-01-10T21:31:00,normal
txn-02447,customer-0586,device-1213,198.51.100.179,card-0019,address-1051,54.12,2025-01-10T21:54:00,normal
txn-00709,customer-0408,device-0880,198.51.100.212,card-0434,address-1014,11.55,2025-01-10T21:55:00,normal
txn-01699,customer-0105,device-0317,198.51.100.129,card-0453,address-0386,62.43,2025-01-10T21:58:00,normal
txn-00149,customer-0578,device-0953,198.51.100.180,card-0525,address-1571,62.76,2025-01-10T22:04:00,normal
txn-01617,customer-0973,device-0272,198.51.100.92,card-0606,address-0490,54.28,2025-01-10T22:07:00,normal
txn-00690,customer-0560,device-0871,198.51.100.27,card-1508,address-1339,59.67,2025-01-10T22:42:00,normal
txn-01114,customer-0175,device-0842,198.51.100.154,card-0293,address-1194,61.69,2025-01-10T23:36:00,normal
txn-02091,customer-0508,device-0008,198.51.100.164,card-0457,address-1420,55.28,2025-01-10T23:38:00,normal
txn-01060,customer-0547,device-0280,198.51.100.192,card-0801,address-1118,35.13,2025-01-11T00:09:00,normal
txn-02197,customer-0470,device-0136,198.51.100.169,card-1670,address-0571,58.96,2025-01-11T00:24:00,normal
txn-00530,customer-0630,device-0449,198.51.100.35,card-0980,address-0314,24.83,2025-01-11T01:13:00,normal
txn-00991,customer-0675,device-0005,198.51.100.88,card-0728,address-1298,51.19,2025-01-11T02:12:00,normal
txn-00919,customer-0092,device-0728,198.51.100.58,card-1525,address-0629,33.44,2025-01-11T02:45:00,normal
txn-01612,customer-0594,device-1212,198.51.100.39,card-1175,address-0011,16.18,2025-01-11T02:55:00,normal
txn-00550,customer-0746,device-0008,198.51.100.194,card-0047,address-0612,30.19,2025-01-11T03:14:00,normal
txn-02598,customer-0217,device-0932,198.51.100.142,card-0781,address-0235,51.28,2025-01-11T03:26:00,normal
txn-01100,customer-0997,device-1058,198.51.100.104,card-0723,address-0707,55.99,2025-01-11T03:27:00,normal
txn-00766,customer-0184,device-1057,198.51.100.12,card-0822,address-0142,28.3,2025-01-11T03:46:00,normal
txn-01932,customer-0576,device-0997,198.51.100.67,card-0697,address-0728,61.74,2025-01-11T04:46:00,normal
